OPEN,VALUE,CLOSE,CHART_DATE,HIGH,LOW
30.0,51000.0,30.0,"Sep 28, 2011 00:00:00",30.0,30.0
33.0,33000.0,33.0,"Oct 24, 2011 00:00:00",33.0,33.0
48.0,4800.0,48.0,"Jan 05, 2012 00:00:00",48.0,48.0
70.0,30500.0,48.0,"Jan 06, 2012 00:00:00",70.0,31.0
26.0,9680.0,35.4,"Jan 09, 2012 00:00:00",35.4,26.0
30.0,6000.0,30.0,"Jan 12, 2012 00:00:00",30.0,30.0
44.85,17975.0,45.0,"Mar 22, 2012 00:00:00",45.0,44.85
26.8,5360.0,26.8,"Apr 13, 2012 00:00:00",26.8,26.8
33.0,33000.0,33.0,"May 31, 2012 00:00:00",33.0,33.0
33.0,13018500.0,33.0,"Jun 05, 2012 00:00:00",33.0,33.0
40.0,12000.0,40.0,"Jul 09, 2012 00:00:00",40.0,40.0
43.0,43500.0,44.0,"Aug 01, 2012 00:00:00",44.0,43.0
45.0,135000.0,45.0,"Aug 10, 2012 00:00:00",45.0,45.0
45.0,45000.0,45.0,"Oct 04, 2012 00:00:00",45.0,45.0
45.0,13500.0,45.0,"Apr 14, 2014 00:00:00",45.0,45.0
45.0,4500.0,45.0,"May 14, 2014 00:00:00",45.0,45.0
45.0,9000.0,45.0,"May 15, 2014 00:00:00",45.0,45.0
40.0,4000.0,40.0,"May 19, 2014 00:00:00",40.0,40.0
40.0,11600.0,38.0,"Jun 19, 2014 00:00:00",40.0,38.0
47.0,9400.0,47.0,"Jun 24, 2014 00:00:00",47.0,47.0
49.5,184285.0,50.0,"Jun 26, 2014 00:00:00",70.5,49.5
70.0,114524.0,49.1,"Jun 27, 2014 00:00:00",70.0,49.0
51.95,5195.0,51.95,"Jul 17, 2014 00:00:00",51.95,51.95
42.0,38767.0,46.5,"Jul 21, 2014 00:00:00",46.5,41.0
35.5,7100.0,35.5,"Oct 13, 2014 00:00:00",35.5,35.5
35.5,28400.0,35.5,"Oct 14, 2014 00:00:00",35.5,35.5
30.0,6000.0,30.0,"Oct 23, 2014 00:00:00",30.0,30.0
25.0,5000.0,25.0,"Dec 11, 2014 00:00:00",25.0,25.0
20.2,22845.0,24.0,"Jan 07, 2015 00:00:00",24.0,20.2
24.0,7200.0,24.0,"Jan 08, 2015 00:00:00",24.0,24.0
24.0,19200.0,24.0,"Jan 14, 2015 00:00:00",24.0,24.0
24.0,7200.0,24.0,"Jan 19, 2015 00:00:00",24.0,24.0
24.0,2400.0,24.0,"Jan 23, 2015 00:00:00",24.0,24.0
24.05,2405.0,24.05,"Jan 27, 2015 00:00:00",24.05,24.05
24.2,9680.0,24.2,"Mar 05, 2015 00:00:00",24.2,24.2
29.95,2995.0,29.95,"Mar 16, 2015 00:00:00",29.95,29.95
30.0,762180.0,44.9,"May 04, 2015 00:00:00",44.9,30.0
50.0,997430.0,45.9,"May 05, 2015 00:00:00",59.0,38.0
46.9,760930.0,39.0,"May 06, 2015 00:00:00",46.9,32.0
40.5,521360.0,32.0,"May 07, 2015 00:00:00",44.0,28.0
23.5,56470.0,30.4,"May 08, 2015 00:00:00",30.4,23.5
30.4,34950.0,22.0,"May 11, 2015 00:00:00",30.4,22.0
22.0,81140.0,24.0,"May 12, 2015 00:00:00",25.5,22.0
27.0,19980.0,28.5,"May 13, 2015 00:00:00",29.9,27.0
28.0,31600.0,28.0,"May 14, 2015 00:00:00",28.0,26.0
27.0,28500.0,27.0,"May 15, 2015 00:00:00",27.0,25.0
27.5,11000.0,27.5,"May 19, 2015 00:00:00",27.5,27.5
39.0,69450.0,27.5,"May 20, 2015 00:00:00",39.0,27.5
27.0,9815.0,25.0,"May 21, 2015 00:00:00",27.0,23.0
25.0,5100.0,26.0,"May 22, 2015 00:00:00",26.0,25.0
24.05,4810.0,24.05,"May 29, 2015 00:00:00",24.05,24.05
24.05,99850.0,23.0,"Jun 05, 2015 00:00:00",24.05,22.2
22.25,116855.0,21.2,"Jun 08, 2015 00:00:00",22.25,21.0
21.0,133780.0,21.0,"Jun 09, 2015 00:00:00",23.0,21.0
21.0,10500.0,21.0,"Jun 10, 2015 00:00:00",21.0,21.0
