OPEN,VALUE,CLOSE,CHART_DATE,HIGH,LOW
3.3,582850.0,3.25,"Aug 03, 2009 00:00:00",3.3,3.25
3.3,713900.0,3.25,"Aug 04, 2009 00:00:00",3.3,3.25
3.25,78200.0,3.3,"Aug 06, 2009 00:00:00",3.3,3.25
3.25,357500.0,3.25,"Aug 07, 2009 00:00:00",3.25,3.25
3.25,721250.0,3.2,"Aug 10, 2009 00:00:00",3.25,3.2
3.2,225750.0,3.25,"Aug 11, 2009 00:00:00",3.25,3.2
3.25,388900.0,3.3,"Aug 12, 2009 00:00:00",3.3,3.25
3.35,212300.0,3.3,"Aug 13, 2009 00:00:00",3.35,3.3
3.2,230000.0,3.3,"Aug 14, 2009 00:00:00",3.3,3.2
3.2,656000.0,3.2,"Aug 17, 2009 00:00:00",3.2,3.2
3.1,472150.0,3.2,"Aug 18, 2009 00:00:00",3.2,3.1
3.15,627900.0,3.2,"Aug 19, 2009 00:00:00",3.2,3.15
3.2,728400.0,3.25,"Aug 20, 2009 00:00:00",3.35,3.2
3.3,1592850.0,3.3,"Aug 24, 2009 00:00:00",3.35,3.3
3.3,2442000.0,3.3,"Aug 25, 2009 00:00:00",3.3,3.3
3.3,1174750.0,3.3,"Aug 26, 2009 00:00:00",3.3,3.25
3.25,353500.0,3.2,"Sep 03, 2009 00:00:00",3.25,3.2
3.2,1179750.0,3.2,"Sep 04, 2009 00:00:00",3.25,3.15
3.65,10004200.0,3.65,"Sep 16, 2009 00:00:00",3.8,3.65
3.75,2652350.0,3.7,"Sep 17, 2009 00:00:00",3.75,3.6
3.75,7185250.0,3.7,"Sep 18, 2009 00:00:00",3.75,3.65
3.8,2807800.0,3.75,"Sep 22, 2009 00:00:00",3.8,3.7
3.7,3041900.0,3.7,"Sep 23, 2009 00:00:00",3.75,3.7
3.5,1936550.0,3.5,"Sep 30, 2009 00:00:00",3.6,3.5
3.5,1057750.0,3.4,"Oct 01, 2009 00:00:00",3.5,3.35
3.35,1020250.0,3.35,"Oct 02, 2009 00:00:00",3.35,3.25
3.3,612000.0,3.3,"Oct 05, 2009 00:00:00",3.35,3.3
3.3,985400.0,3.3,"Oct 06, 2009 00:00:00",3.3,3.25
3.25,818700.0,3.35,"Oct 07, 2009 00:00:00",3.35,3.25
3.3,928900.0,3.35,"Oct 08, 2009 00:00:00",3.4,3.3
3.35,473300.0,3.35,"Oct 09, 2009 00:00:00",3.35,3.3
3.4,712150.0,3.4,"Oct 12, 2009 00:00:00",3.4,3.35
3.4,924650.0,3.4,"Oct 13, 2009 00:00:00",3.45,3.35
3.4,119000.0,3.4,"Oct 14, 2009 00:00:00",3.4,3.4
3.35,370050.0,3.4,"Oct 15, 2009 00:00:00",3.4,3.35
3.35,2211900.0,3.6,"Oct 16, 2009 00:00:00",3.6,3.35
3.65,1285600.0,3.6,"Oct 19, 2009 00:00:00",3.65,3.4
3.5,441500.0,3.55,"Oct 20, 2009 00:00:00",3.55,3.5
3.5,277500.0,3.5,"Oct 21, 2009 00:00:00",3.5,3.45
3.35,135500.0,3.5,"Oct 22, 2009 00:00:00",3.5,3.35
3.4,889700.0,3.5,"Oct 23, 2009 00:00:00",3.5,3.4
3.4,99950.0,3.55,"Oct 26, 2009 00:00:00",3.55,3.4
3.5,1066600.0,3.6,"Oct 27, 2009 00:00:00",3.6,3.5
