OPEN,VALUE,CLOSE,CHART_DATE,HIGH,LOW
0.5,20000.0,0.5,"Aug 12, 2009 00:00:00",0.5,0.5
0.51,407600.0,0.51,"Aug 14, 2009 00:00:00",0.68,0.5
0.69,69000.0,0.69,"Sep 03, 2009 00:00:00",0.69,0.69
0.6,60000.0,0.6,"Sep 23, 2009 00:00:00",0.6,0.6
0.6,66000.0,0.6,"Oct 06, 2009 00:00:00",0.6,0.6
0.6,60000.0,0.6,"Oct 13, 2009 00:00:00",0.6,0.6
0.55,55000.0,0.55,"Oct 19, 2009 00:00:00",0.55,0.55
0.6,12000.0,0.6,"Oct 20, 2009 00:00:00",0.6,0.6
0.68,1477400.0,0.9,"Oct 26, 2009 00:00:00",0.9,0.68
1.0,10310600.0,1.04,"Oct 27, 2009 00:00:00",1.34,1.0
1.08,1280460.0,0.92,"Oct 28, 2009 00:00:00",1.1,0.9
0.91,499800.0,0.95,"Oct 29, 2009 00:00:00",0.95,0.91
0.95,113800.0,0.94,"Oct 30, 2009 00:00:00",0.95,0.94
0.92,82000.0,0.91,"Nov 03, 2009 00:00:00",0.92,0.91
0.91,54600.0,0.91,"Nov 04, 2009 00:00:00",0.91,0.91
0.91,100100.0,0.91,"Nov 05, 2009 00:00:00",0.91,0.91
0.9,117000.0,0.9,"Nov 06, 2009 00:00:00",0.9,0.9
0.9,666000.0,0.9,"Nov 09, 2009 00:00:00",0.9,0.9
0.9,180000.0,0.9,"Nov 10, 2009 00:00:00",0.9,0.9
0.96,28800.0,0.96,"Dec 15, 2009 00:00:00",0.96,0.96
0.96,78200.0,0.98,"Dec 16, 2009 00:00:00",0.98,0.96
0.95,57000.0,0.95,"Dec 22, 2009 00:00:00",0.95,0.95
0.98,19600.0,0.98,"Dec 23, 2009 00:00:00",0.98,0.98
1.02,10200.0,1.02,"Jan 05, 2010 00:00:00",1.02,1.02
1.0,207800.0,1.0,"Jan 06, 2010 00:00:00",1.04,1.0
1.0,40600.0,1.06,"Jan 07, 2010 00:00:00",1.06,1.0
1.04,121520.0,1.04,"Jan 08, 2010 00:00:00",1.04,1.02
1.04,224480.0,1.06,"Jan 11, 2010 00:00:00",1.06,1.04
1.2,5600.0,1.1,"Jan 19, 2010 00:00:00",1.2,1.1
0.9,387500.0,0.9,"Jan 22, 2010 00:00:00",0.91,0.9
0.9,18000.0,0.9,"Jan 25, 2010 00:00:00",0.9,0.9
0.9,18000.0,0.9,"Jan 26, 2010 00:00:00",0.9,0.9
0.9,18000.0,0.9,"Jan 27, 2010 00:00:00",0.9,0.9
0.85,212500.0,0.85,"Jan 29, 2010 00:00:00",0.85,0.85
0.85,255000.0,0.85,"Feb 04, 2010 00:00:00",0.85,0.85
1.0,70000.0,1.0,"Mar 08, 2010 00:00:00",1.0,1.0
1.0,60000.0,1.0,"Mar 12, 2010 00:00:00",1.0,1.0
1.0,70000.0,1.0,"Mar 16, 2010 00:00:00",1.0,1.0
0.98,19600.0,0.98,"Apr 20, 2010 00:00:00",0.98,0.98
0.98,19600.0,0.98,"Apr 29, 2010 00:00:00",0.98,0.98
0.98,9800.0,0.98,"Jun 07, 2010 00:00:00",0.98,0.98
1.0,10000.0,1.0,"Jul 14, 2010 00:00:00",1.0,1.0
1.0,30000.0,1.0,"Jul 15, 2010 00:00:00",1.0,1.0
1.0,50000.0,1.0,"Jul 23, 2010 00:00:00",1.0,1.0
0.86,14720.0,0.87,"Sep 29, 2010 00:00:00",0.87,0.86
0.98,3920.0,0.98,"Oct 01, 2010 00:00:00",0.98,0.98
1.02,224400.0,1.02,"Oct 04, 2010 00:00:00",1.02,1.02
0.9,102040.0,1.02,"Oct 05, 2010 00:00:00",1.02,0.9
0.9,1800.0,0.9,"Oct 18, 2010 00:00:00",0.9,0.9
1.04,8320.0,1.04,"Oct 21, 2010 00:00:00",1.04,1.04
1.04,49920.0,1.04,"Oct 22, 2010 00:00:00",1.04,1.04
0.91,4550.0,0.91,"Oct 28, 2010 00:00:00",0.91,0.91
